Otu.chr	Otu.pos	Otu.logp	Otu.MarkerName	Otu.P.value
11	38283796	3.251811973	11_38283796	0.00056
11	38286392	3.251811973	11_38286392	0.00056
11	38394601	3.251811973	11_38394601	0.00056
11	38532179	3.251811973	11_38532179	0.00056
11	38565380	3.251811973	11_38565380	0.00056
11	38571975	3.251811973	11_38571975	0.00056
11	38601606	3.251811973	11_38601606	0.00056
11	38602721	3.251811973	11_38602721	0.00056
11	38603001	3.251811973	11_38603001	0.00056
11	38603536	3.251811973	11_38603536	0.00056
11	38603717	3.251811973	11_38603717	0.00056
11	38610082	3.251811973	11_38610082	0.00056
11	38620318	3.251811973	11_38620318	0.00056
11	38622808	3.251811973	11_38622808	0.00056
11	38623976	3.251811973	11_38623976	0.00056
11	38625713	3.251811973	11_38625713	0.00056
11	38627769	3.251811973	11_38627769	0.00056
11	38628207	3.251811973	11_38628207	0.00056
11	38629185	3.251811973	11_38629185	0.00056
11	38635398	3.251811973	11_38635398	0.00056
11	38636581	3.251811973	11_38636581	0.00056
11	38639878	3.251811973	11_38639878	0.00056
11	38640088	3.251811973	11_38640088	0.00056
11	38640169	3.251811973	11_38640169	0.00056
11	38660421	3.251811973	11_38660421	0.00056
11	38669032	3.251811973	11_38669032	0.00056
11	38677595	3.251811973	11_38677595	0.00056
11	38682566	3.251811973	11_38682566	0.00056
11	38685900	3.251811973	11_38685900	0.00056
11	38688105	3.251811973	11_38688105	0.00056
11	38696676	3.251811973	11_38696676	0.00056
11	38718906	3.251811973	11_38718906	0.00056
11	38719487	3.251811973	11_38719487	0.00056
11	38725587	3.251811973	11_38725587	0.00056
11	38726443	3.251811973	11_38726443	0.00056
11	39226716	3.251811973	11_39226716	0.00056
11	39345668	3.251811973	11_39345668	0.00056
11	39352384	3.251811973	11_39352384	0.00056
11	39359961	3.251811973	11_39359961	0.00056
11	39361508	3.251811973	11_39361508	0.00056
11	39365895	3.251811973	11_39365895	0.00056
11	39366925	3.251811973	11_39366925	0.00056
11	39367197	3.251811973	11_39367197	0.00056
11	39367330	3.251811973	11_39367330	0.00056
11	39373154	3.251811973	11_39373154	0.00056
11	39373723	3.251811973	11_39373723	0.00056
11	39374283	3.251811973	11_39374283	0.00056
11	39379366	3.251811973	11_39379366	0.00056
11	39379924	3.251811973	11_39379924	0.00056
11	39379995	3.251811973	11_39379995	0.00056
11	39380240	3.251811973	11_39380240	0.00056
11	39380461	3.251811973	11_39380461	0.00056
11	39380865	3.251811973	11_39380865	0.00056
11	39380951	3.251811973	11_39380951	0.00056
11	39381196	3.251811973	11_39381196	0.00056
11	39381253	3.251811973	11_39381253	0.00056
11	39381791	3.251811973	11_39381791	0.00056
11	39381826	3.251811973	11_39381826	0.00056
11	39381978	3.251811973	11_39381978	0.00056
11	39382392	3.251811973	11_39382392	0.00056
11	39382805	3.251811973	11_39382805	0.00056
11	39383132	3.251811973	11_39383132	0.00056
11	39383342	3.251811973	11_39383342	0.00056
11	39383515	3.251811973	11_39383515	0.00056
11	39383790	3.251811973	11_39383790	0.00056
11	39384095	3.251811973	11_39384095	0.00056
11	39384415	3.251811973	11_39384415	0.00056
11	39384461	3.251811973	11_39384461	0.00056
11	39384699	3.251811973	11_39384699	0.00056
11	39385009	3.251811973	11_39385009	0.00056
11	39385841	3.251811973	11_39385841	0.00056
11	39387371	3.251811973	11_39387371	0.00056
11	39387988	3.251811973	11_39387988	0.00056
11	39388554	3.251811973	11_39388554	0.00056
11	39388663	3.251811973	11_39388663	0.00056
11	39388678	3.251811973	11_39388678	0.00056
11	39388747	3.251811973	11_39388747	0.00056
11	39389482	3.251811973	11_39389482	0.00056
11	39389754	3.251811973	11_39389754	0.00056
11	39390010	3.251811973	11_39390010	0.00056
11	39390039	3.251811973	11_39390039	0.00056
11	39390562	3.251811973	11_39390562	0.00056
11	39390695	3.251811973	11_39390695	0.00056
11	39391383	3.251811973	11_39391383	0.00056
11	39391675	3.251811973	11_39391675	0.00056
11	39391704	3.251811973	11_39391704	0.00056
11	39392052	3.251811973	11_39392052	0.00056
11	39393171	3.251811973	11_39393171	0.00056
11	39393393	3.251811973	11_39393393	0.00056
11	39394723	3.251811973	11_39394723	0.00056
11	39396189	3.251811973	11_39396189	0.00056
11	39396294	3.251811973	11_39396294	0.00056
11	39397148	3.251811973	11_39397148	0.00056
11	39397365	3.251811973	11_39397365	0.00056
11	39397658	3.251811973	11_39397658	0.00056
11	39397837	3.251811973	11_39397837	0.00056
11	39397869	3.251811973	11_39397869	0.00056
11	39398380	3.251811973	11_39398380	0.00056
11	39398844	3.251811973	11_39398844	0.00056
11	39399559	3.251811973	11_39399559	0.00056
11	39401349	3.251811973	11_39401349	0.00056
11	39401496	3.251811973	11_39401496	0.00056
11	39403609	3.251811973	11_39403609	0.00056
11	39404072	3.251811973	11_39404072	0.00056
11	39404343	3.251811973	11_39404343	0.00056
11	39406170	3.251811973	11_39406170	0.00056
11	39407621	3.251811973	11_39407621	0.00056
11	39408730	3.251811973	11_39408730	0.00056
11	39409306	3.251811973	11_39409306	0.00056
11	39409707	3.251811973	11_39409707	0.00056
11	39411538	3.251811973	11_39411538	0.00056
11	39411626	3.251811973	11_39411626	0.00056
11	39415286	3.251811973	11_39415286	0.00056
11	39415303	3.251811973	11_39415303	0.00056
11	39436152	3.251811973	11_39436152	0.00056
11	39440190	3.251811973	11_39440190	0.00056
11	39440980	3.251811973	11_39440980	0.00056
11	39445922	3.251811973	11_39445922	0.00056
11	39450017	3.251811973	11_39450017	0.00056
11	39461073	3.251811973	11_39461073	0.00056
11	39465668	3.251811973	11_39465668	0.00056
11	39469749	3.251811973	11_39469749	0.00056
11	39469841	3.251811973	11_39469841	0.00056
11	39471009	3.251811973	11_39471009	0.00056
11	39471732	3.251811973	11_39471732	0.00056
11	39473256	3.251811973	11_39473256	0.00056
11	39474376	3.251811973	11_39474376	0.00056
11	39475135	3.251811973	11_39475135	0.00056
11	39475302	3.251811973	11_39475302	0.00056
11	39475529	3.251811973	11_39475529	0.00056
11	39475744	3.251811973	11_39475744	0.00056
11	39476741	3.251811973	11_39476741	0.00056
11	39477097	3.251811973	11_39477097	0.00056
11	39477279	3.251811973	11_39477279	0.00056
11	39477552	3.251811973	11_39477552	0.00056
11	39477600	3.251811973	11_39477600	0.00056
11	39477831	3.251811973	11_39477831	0.00056
11	39480027	3.251811973	11_39480027	0.00056
11	39480469	3.251811973	11_39480469	0.00056
11	39480737	3.251811973	11_39480737	0.00056
11	39481289	3.251811973	11_39481289	0.00056
11	39481385	3.251811973	11_39481385	0.00056
11	39481563	3.251811973	11_39481563	0.00056
11	39481609	3.251811973	11_39481609	0.00056
11	39481651	3.251811973	11_39481651	0.00056
11	39482029	3.251811973	11_39482029	0.00056
11	39482087	3.251811973	11_39482087	0.00056
11	39482361	3.251811973	11_39482361	0.00056
11	39482709	3.251811973	11_39482709	0.00056
11	39484344	3.251811973	11_39484344	0.00056
11	39484671	3.251811973	11_39484671	0.00056
11	39490323	3.251811973	11_39490323	0.00056
11	39490571	3.251811973	11_39490571	0.00056
11	39490950	3.251811973	11_39490950	0.00056
11	39491860	3.251811973	11_39491860	0.00056
11	39492430	3.251811973	11_39492430	0.00056
11	39493008	3.251811973	11_39493008	0.00056
11	39493170	3.251811973	11_39493170	0.00056
11	39497694	3.251811973	11_39497694	0.00056
11	39498994	3.251811973	11_39498994	0.00056
11	39501024	3.251811973	11_39501024	0.00056
11	39501738	3.251811973	11_39501738	0.00056
11	39501924	3.251811973	11_39501924	0.00056
11	39502338	3.251811973	11_39502338	0.00056
11	39502466	3.251811973	11_39502466	0.00056
11	39503456	3.251811973	11_39503456	0.00056
11	39503733	3.251811973	11_39503733	0.00056
11	39503956	3.251811973	11_39503956	0.00056
11	39505981	3.251811973	11_39505981	0.00056
11	39506320	3.251811973	11_39506320	0.00056
11	39506577	3.251811973	11_39506577	0.00056
11	39509009	3.251811973	11_39509009	0.00056
11	39509406	3.251811973	11_39509406	0.00056
11	39509668	3.251811973	11_39509668	0.00056
11	39511312	3.251811973	11_39511312	0.00056
11	39512467	3.251811973	11_39512467	0.00056
11	39513871	3.251811973	11_39513871	0.00056
11	39515033	3.251811973	11_39515033	0.00056
11	39515564	3.251811973	11_39515564	0.00056
11	39516009	3.251811973	11_39516009	0.00056
11	39516108	3.251811973	11_39516108	0.00056
11	39516431	3.251811973	11_39516431	0.00056
11	39516594	3.251811973	11_39516594	0.00056
11	39517699	3.251811973	11_39517699	0.00056
11	39517878	3.251811973	11_39517878	0.00056
11	39517991	3.251811973	11_39517991	0.00056
11	39518021	3.251811973	11_39518021	0.00056
11	39518088	3.251811973	11_39518088	0.00056
11	39518172	3.251811973	11_39518172	0.00056
11	39518818	3.251811973	11_39518818	0.00056
11	39518844	3.251811973	11_39518844	0.00056
11	39518856	3.251811973	11_39518856	0.00056
11	39519310	3.251811973	11_39519310	0.00056
11	39519858	3.251811973	11_39519858	0.00056
11	39519886	3.251811973	11_39519886	0.00056
11	39520001	3.251811973	11_39520001	0.00056
11	39520143	3.251811973	11_39520143	0.00056
11	39520454	3.251811973	11_39520454	0.00056
11	39520604	3.251811973	11_39520604	0.00056
11	39520640	3.251811973	11_39520640	0.00056
11	39520703	3.251811973	11_39520703	0.00056
11	39521164	3.251811973	11_39521164	0.00056
11	39521540	3.251811973	11_39521540	0.00056
11	39521854	3.251811973	11_39521854	0.00056
11	39521978	3.251811973	11_39521978	0.00056
11	39522176	3.251811973	11_39522176	0.00056
11	39522443	3.251811973	11_39522443	0.00056
11	39522548	3.251811973	11_39522548	0.00056
11	39522630	3.251811973	11_39522630	0.00056
11	39522646	3.251811973	11_39522646	0.00056
11	39523068	3.251811973	11_39523068	0.00056
11	39523196	3.251811973	11_39523196	0.00056
11	39527768	3.251811973	11_39527768	0.00056
11	39528264	3.251811973	11_39528264	0.00056
11	39530024	3.251811973	11_39530024	0.00056
11	39531086	3.251811973	11_39531086	0.00056
11	39531625	3.251811973	11_39531625	0.00056
11	39532064	3.251811973	11_39532064	0.00056
11	39532264	3.251811973	11_39532264	0.00056
11	39532953	3.251811973	11_39532953	0.00056
11	39533284	3.251811973	11_39533284	0.00056
11	39533990	3.251811973	11_39533990	0.00056
11	39535081	3.251811973	11_39535081	0.00056
11	39535198	3.251811973	11_39535198	0.00056
11	39537531	3.251811973	11_39537531	0.00056
11	39539099	3.251811973	11_39539099	0.00056
11	39539808	3.251811973	11_39539808	0.00056
11	39539951	3.251811973	11_39539951	0.00056
11	39542569	3.251811973	11_39542569	0.00056
11	39546584	3.251811973	11_39546584	0.00056
11	39559076	3.251811973	11_39559076	0.00056
11	39562513	3.251811973	11_39562513	0.00056
11	39563767	3.251811973	11_39563767	0.00056
11	39564882	3.251811973	11_39564882	0.00056
11	39565804	3.251811973	11_39565804	0.00056
11	39569735	3.251811973	11_39569735	0.00056
11	39569960	3.251811973	11_39569960	0.00056
11	39570599	3.251811973	11_39570599	0.00056
11	39571886	3.251811973	11_39571886	0.00056
11	39572818	3.251811973	11_39572818	0.00056
11	39584719	3.251811973	11_39584719	0.00056
11	40553478	3.251811973	11_40553478	0.00056
11	40558122	3.251811973	11_40558122	0.00056
11	40569328	3.251811973	11_40569328	0.00056
11	40573182	3.251811973	11_40573182	0.00056
11	40592547	3.251811973	11_40592547	0.00056
11	40598988	3.251811973	11_40598988	0.00056
11	40602268	3.251811973	11_40602268	0.00056
11	40606301	3.251811973	11_40606301	0.00056
11	40613261	3.251811973	11_40613261	0.00056
11	40613482	3.251811973	11_40613482	0.00056
11	40613901	3.251811973	11_40613901	0.00056
11	40674344	3.251811973	11_40674344	0.00056
11	40779836	3.251811973	11_40779836	0.00056
11	40781995	3.251811973	11_40781995	0.00056
11	41313736	3.251811973	11_41313736	0.00056
11	41318038	3.251811973	11_41318038	0.00056
11	41318309	3.251811973	11_41318309	0.00056
11	41319435	3.251811973	11_41319435	0.00056
11	41325890	3.251811973	11_41325890	0.00056
11	41328998	3.251811973	11_41328998	0.00056
11	41329540	3.251811973	11_41329540	0.00056
11	41330878	3.251811973	11_41330878	0.00056
11	41334987	3.251811973	11_41334987	0.00056
11	41335253	3.251811973	11_41335253	0.00056
11	41338203	3.251811973	11_41338203	0.00056
11	41339315	3.251811973	11_41339315	0.00056
11	41339434	3.251811973	11_41339434	0.00056
11	41347867	3.251811973	11_41347867	0.00056
11	41351095	3.251811973	11_41351095	0.00056
11	41352558	3.251811973	11_41352558	0.00056
11	41356860	3.251811973	11_41356860	0.00056
11	41357974	3.251811973	11_41357974	0.00056
11	41358827	3.251811973	11_41358827	0.00056
11	41358898	3.251811973	11_41358898	0.00056
11	41359571	3.251811973	11_41359571	0.00056
11	41360408	3.251811973	11_41360408	0.00056
11	41362926	3.251811973	11_41362926	0.00056
11	41362948	3.251811973	11_41362948	0.00056
11	41363945	3.251811973	11_41363945	0.00056
11	41366143	3.251811973	11_41366143	0.00056
11	41367960	3.251811973	11_41367960	0.00056
11	41371439	3.251811973	11_41371439	0.00056
11	41376702	3.251811973	11_41376702	0.00056
11	41376797	3.251811973	11_41376797	0.00056
11	41376941	3.251811973	11_41376941	0.00056
11	41376976	3.251811973	11_41376976	0.00056
11	41377239	3.251811973	11_41377239	0.00056
11	41379555	3.251811973	11_41379555	0.00056
11	41381556	3.251811973	11_41381556	0.00056
11	41398995	3.251811973	11_41398995	0.00056
11	41406196	3.251811973	11_41406196	0.00056
11	41414478	3.251811973	11_41414478	0.00056
11	41416483	3.251811973	11_41416483	0.00056
11	41417204	3.251811973	11_41417204	0.00056
11	41417401	3.251811973	11_41417401	0.00056
11	41417710	3.251811973	11_41417710	0.00056
11	41418598	3.251811973	11_41418598	0.00056
11	41420895	3.251811973	11_41420895	0.00056
11	41421719	3.251811973	11_41421719	0.00056
11	41422141	3.251811973	11_41422141	0.00056
11	41422504	3.251811973	11_41422504	0.00056
11	41423097	3.251811973	11_41423097	0.00056
11	41423166	3.251811973	11_41423166	0.00056
11	41424087	3.251811973	11_41424087	0.00056
11	41424659	3.251811973	11_41424659	0.00056
11	41635515	3.251811973	11_41635515	0.00056
11	41641353	3.251811973	11_41641353	0.00056
11	41641721	3.251811973	11_41641721	0.00056
11	41644806	3.251811973	11_41644806	0.00056
11	41645136	3.251811973	11_41645136	0.00056
11	41645449	3.251811973	11_41645449	0.00056
11	41648990	3.251811973	11_41648990	0.00056
11	41651266	3.251811973	11_41651266	0.00056
11	41653361	3.251811973	11_41653361	0.00056
11	41664637	3.251811973	11_41664637	0.00056
11	41666505	3.251811973	11_41666505	0.00056
11	41669477	3.251811973	11_41669477	0.00056
11	41685119	3.251811973	11_41685119	0.00056
11	41688019	3.251811973	11_41688019	0.00056
11	41692530	3.251811973	11_41692530	0.00056
11	41694103	3.251811973	11_41694103	0.00056
11	41701128	3.251811973	11_41701128	0.00056
11	41719101	3.251811973	11_41719101	0.00056
11	41719287	3.251811973	11_41719287	0.00056
11	41722521	3.251811973	11_41722521	0.00056
11	41722818	3.251811973	11_41722818	0.00056
11	41723152	3.251811973	11_41723152	0.00056
11	41723755	3.251811973	11_41723755	0.00056
11	41726618	3.251811973	11_41726618	0.00056
11	41726854	3.251811973	11_41726854	0.00056
11	41727184	3.251811973	11_41727184	0.00056
11	41728688	3.251811973	11_41728688	0.00056
11	41729006	3.251811973	11_41729006	0.00056
11	41731096	3.251811973	11_41731096	0.00056
11	41733723	3.251811973	11_41733723	0.00056
11	41734171	3.251811973	11_41734171	0.00056
11	41737089	3.251811973	11_41737089	0.00056
11	41737458	3.251811973	11_41737458	0.00056
11	41737727	3.251811973	11_41737727	0.00056
11	41737936	3.251811973	11_41737936	0.00056
11	41737964	3.251811973	11_41737964	0.00056
11	41740426	3.251811973	11_41740426	0.00056
11	41742836	3.251811973	11_41742836	0.00056
11	41744945	3.251811973	11_41744945	0.00056
11	41745647	3.251811973	11_41745647	0.00056
11	41745919	3.251811973	11_41745919	0.00056
11	41749449	3.251811973	11_41749449	0.00056
11	41751873	3.251811973	11_41751873	0.00056
11	8721035	3.251501873	11_8721035	0.0005604
11	25322734	3.251501873	11_25322734	0.0005604
11	8716011	3.251269444	11_8716011	0.0005607
11	75934802	3.249337354	11_75934802	0.0005632
11	75938143	3.249337354	11_75938143	0.0005632
11	75938240	3.249337354	11_75938240	0.0005632
11	75938442	3.249337354	11_75938442	0.0005632
11	75940461	3.249337354	11_75940461	0.0005632
11	75941772	3.249337354	11_75941772	0.0005632
11	75942085	3.249337354	11_75942085	0.0005632
11	75942417	3.249337354	11_75942417	0.0005632
11	75942528	3.249337354	11_75942528	0.0005632
11	75943986	3.249337354	11_75943986	0.0005632
11	73225915	3.24910608	11_73225915	0.0005635
11	14431393	3.24848995	11_14431393	0.0005643
11	10570691	3.248412995	11_10570691	0.0005644
11	22187591	3.248259126	11_22187591	0.0005646
11	27135853	3.248259126	11_27135853	0.0005646
11	32164453	3.247490599	11_32164453	0.0005656
11	30781301	3.24672343	11_30781301	0.0005666
11	31118228	3.24672343	11_31118228	0.0005666
11	40670202	3.24672343	11_40670202	0.0005666
11	13514891	3.246493543	11_13514891	0.0005669
11	4908081	3.246263778	11_4908081	0.0005672
11	14479135	3.246110669	11_14479135	0.0005674
11	33254317	3.246034134	11_33254317	0.0005675
11	33254345	3.246034134	11_33254345	0.0005675
11	23727163	3.244201343	11_23727163	0.0005699
11	23728125	3.244201343	11_23728125	0.0005699
11	32458268	3.244048959	11_32458268	0.0005701
11	32458348	3.244048959	11_32458348	0.0005701
11	45905735	3.244048959	11_45905735	0.0005701
11	45905737	3.244048959	11_45905737	0.0005701
11	45056595	3.243592127	11_45056595	0.0005707
11	46046572	3.24328784	11_46046572	0.0005711
11	42795676	3.242755849	11_42795676	0.0005718
11	42795768	3.242755849	11_42795768	0.0005718
11	6432715	3.242528052	11_6432715	0.0005721
11	67528271	3.242072817	11_67528271	0.0005727
11	5165900	3.241921178	11_5165900	0.0005729
11	45597545	3.241845378	11_45597545	0.000573
11	14188387	3.241693818	11_14188387	0.0005732
11	40687021	3.240709967	11_40687021	0.0005745
11	71914320	3.240407691	11_71914320	0.0005749
11	71914333	3.240407691	11_71914333	0.0005749
11	32464551	3.240332155	11_32464551	0.000575
11	32464605	3.240332155	11_32464605	0.000575
11	26727060	3.240181123	11_26727060	0.0005752
11	26768281	3.240181123	11_26768281	0.0005752
11	26769061	3.240181123	11_26769061	0.0005752
11	26771480	3.240181123	11_26771480	0.0005752
11	26773740	3.240181123	11_26773740	0.0005752
11	26774934	3.240181123	11_26774934	0.0005752
11	26775538	3.240181123	11_26775538	0.0005752
11	31944938	3.239577517	11_31944938	0.000576
11	31949056	3.239577517	11_31949056	0.000576
11	26030941	3.23935138	11_26030941	0.0005763
11	40769722	3.239276028	11_40769722	0.0005764
11	8554659	3.238448011	11_8554659	0.0005775
11	48433825	3.238147306	11_48433825	0.0005779
11	48433966	3.238147306	11_48433966	0.0005779
11	48434206	3.238147306	11_48434206	0.0005779
11	6426115	3.238072162	11_6426115	0.000578
11	30843671	3.236646891	11_30843671	0.0005799
11	41372363	3.236646891	11_41372363	0.0005799
11	39473734	3.236497135	11_39473734	0.0005801
11	39474124	3.236497135	11_39474124	0.0005801
11	41707507	3.236497135	11_41707507	0.0005801
11	72750976	3.235898624	11_72750976	0.0005809
11	41747099	3.235823868	11_41747099	0.000581
11	26368769	3.235151643	11_26368769	0.0005819
11	64766999	3.23485321	11_64766999	0.0005823
11	5185017	3.234778634	11_5185017	0.0005824
11	12776261	3.234778634	11_12776261	0.0005824
11	12776547	3.234778634	11_12776547	0.0005824
11	26965617	3.23470407	11_26965617	0.0005825
11	26965629	3.23470407	11_26965629	0.0005825
11	14006492	3.234480457	11_14006492	0.0005828
11	41658699	3.234480457	11_41658699	0.0005828
11	10969695	3.234256959	11_10969695	0.0005831
11	38605646	3.233512794	11_38605646	0.0005841
11	38606061	3.233512794	11_38606061	0.0005841
11	38608463	3.233512794	11_38608463	0.0005841
11	41374894	3.233512794	11_41374894	0.0005841
11	41375304	3.233512794	11_41375304	0.0005841
11	42742397	3.233364114	11_42742397	0.0005843
11	75854846	3.233066906	11_75854846	0.0005847
11	6409938	3.232102384	11_6409938	0.000586
11	46046276	3.231954186	11_46046276	0.0005862
11	42807213	3.231731984	11_42807213	0.0005865
11	42861074	3.231583912	11_42861074	0.0005867
11	42863235	3.231583912	11_42863235	0.0005867
11	26489187	3.231509895	11_26489187	0.0005868
11	11080874	3.231213953	11_11080874	0.0005872
11	45259711	3.230992129	11_45259711	0.0005875
11	65023283	3.230992129	11_65023283	0.0005875
11	5166346	3.230844309	11_5166346	0.0005877
11	5166347	3.230844309	11_5166347	0.0005877
11	3611227	3.230401152	11_3611227	0.0005883
11	24065616	3.230327336	11_24065616	0.0005884
11	24069265	3.230327336	11_24069265	0.0005884
11	24069751	3.230327336	11_24069751	0.0005884
11	24069801	3.230327336	11_24069801	0.0005884
11	24535057	3.230327336	11_24535057	0.0005884
11	75854999	3.229958446	11_75854999	0.0005889
11	29637179	3.229442525	11_29637179	0.0005896
11	26737210	3.229147988	11_26737210	0.00059
11	32288623	3.228559513	11_32288623	0.0005908
11	39381574	3.228559513	11_39381574	0.0005908
11	39381660	3.228559513	11_39381660	0.0005908
11	39381732	3.228559513	11_39381732	0.0005908
11	39381759	3.228559513	11_39381759	0.0005908
11	73400007	3.228559513	11_73400007	0.0005908
11	11642087	3.22811868	11_11642087	0.0005914
11	64725305	3.227825039	11_64725305	0.0005918
11	76954744	3.227531597	11_76954744	0.0005922
11	21148228	3.227311645	11_21148228	0.0005925
11	26484234	3.225775095	11_26484234	0.0005946
11	21874992	3.225483034	11_21874992	0.000595
11	5184440	3.225118234	11_5184440	0.0005955
11	7822614	3.225118234	11_7822614	0.0005955
11	10880085	3.225118234	11_10880085	0.0005955
11	41343766	3.225045311	11_41343766	0.0005956
11	41343916	3.225045311	11_41343916	0.0005956
11	41344920	3.225045311	11_41344920	0.0005956
11	41344949	3.225045311	11_41344949	0.0005956
11	41345165	3.225045311	11_41345165	0.0005956
11	75910483	3.2249724	11_75910483	0.0005957
11	10519735	3.224680878	11_10519735	0.0005961
11	21345739	3.224608028	11_21345739	0.0005962
11	12177122	3.224389552	11_12177122	0.0005965
11	6038701	3.223880201	11_6038701	0.0005972
11	64528642	3.223807485	11_64528642	0.0005973
11	26613332	3.223516744	11_26613332	0.0005977
11	14477428	3.223298816	11_14477428	0.000598
11	11790231	3.222935845	11_11790231	0.0005985
11	39518713	3.222790742	11_39518713	0.0005987
11	41338763	3.222790742	11_41338763	0.0005987
11	33128638	3.222645687	11_33128638	0.0005989
11	33129121	3.222645687	11_33129121	0.0005989
11	73106514	3.222283261	11_73106514	0.0005994
11	27065094	3.222065951	11_27065094	0.0005997
11	10569328	3.221921138	11_10569328	0.0005999
11	67517372	3.221776373	11_67517372	0.0006001
11	23944491	3.221125528	11_23944491	0.000601
11	39396121	3.221053272	11_39396121	0.0006011
11	31890673	3.220908796	11_31890673	0.0006013
11	33137851	3.220908796	11_33137851	0.0006013
11	5185330	3.220547817	11_5185330	0.0006018
11	32475261	3.220331373	11_32475261	0.0006021
11	32475434	3.220331373	11_32475434	0.0006021
11	32476075	3.220331373	11_32476075	0.0006021
11	11514081	3.219970873	11_11514081	0.0006026
11	4906144	3.219682688	11_4906144	0.000603
11	5170918	3.219538667	11_5170918	0.0006032
11	6029583	3.219394694	11_6029583	0.0006034
11	43110724	3.219322726	11_43110724	0.0006035
11	25562943	3.219250769	11_25562943	0.0006036
11	75910482	3.219250769	11_75910482	0.0006036
11	78642687	3.219250769	11_78642687	0.0006036
11	13220963	3.219178824	11_13220963	0.0006037
11	45067416	3.219178824	11_45067416	0.0006037
11	6038889	3.218891164	11_6038889	0.0006041
11	38641569	3.218747406	11_38641569	0.0006043
11	75910533	3.218675544	11_75910533	0.0006044
11	41636426	3.218244625	11_41636426	0.000605
11	32039081	3.217957583	11_32039081	0.0006054
11	5170834	3.217742426	11_5170834	0.0006057
11	778729	3.217599048	11_778729	0.0006059
11	15164187	3.216811309	11_15164187	0.000607
11	15164190	3.216811309	11_15164190	0.000607
11	10532500	3.216525212	11_10532500	0.0006074
11	11956248	3.216525212	11_11956248	0.0006074
11	71752505	3.216024997	11_71752505	0.0006081
11	26771444	3.215739417	11_26771444	0.0006085
11	26771457	3.215739417	11_26771457	0.0006085
11	6523626	3.21509755	11_6523626	0.0006094
11	14432281	3.21502629	11_14432281	0.0006095
11	11684909	3.21481258	11_11684909	0.0006098
11	72886909	3.21481258	11_72886909	0.0006098
11	43597421	3.21445663	11_43597421	0.0006103
11	39382090	3.214385475	11_39382090	0.0006104
11	21346072	3.212893907	11_21346072	0.0006125
11	33229037	3.212610379	11_33229037	0.0006129
11	33086454	3.212397854	11_33086454	0.0006132
11	5162554	3.212327035	11_5162554	0.0006133
11	75911037	3.211902367	11_75911037	0.0006139
11	11077927	3.211619485	11_11077927	0.0006143
11	12176068	3.211336787	11_12176068	0.0006147
11	9591535	3.210983673	11_9591535	0.0006152
11	41425150	3.210630846	11_41425150	0.0006157
11	41426373	3.210630846	11_41426373	0.0006157
11	24559655	3.209644454	11_24559655	0.0006171
11	44942824	3.209363038	11_44942824	0.0006175
11	75909995	3.207958689	11_75909995	0.0006195
11	6687981	3.207538269	11_6687981	0.0006201
11	15796655	3.207468238	11_15796655	0.0006202
11	14189210	3.207328211	11_14189210	0.0006204
11	6424619	3.207258214	11_6424619	0.0006205
11	6423047	3.205790884	11_6423047	0.0006226
11	6423063	3.205790884	11_6423063	0.0006226
11	67160802	3.205651396	11_67160802	0.0006228
11	45854345	3.205581669	11_45854345	0.0006229
11	8718216	3.205024256	11_8718216	0.0006237
11	64395565	3.204676236	11_64395565	0.0006242
11	6426772	3.204537106	11_6426772	0.0006244
11	24363482	3.20439802	11_24363482	0.0006246
11	6203597	3.204119983	11_6203597	0.000625
11	29709767	3.203772686	11_29709767	0.0006255
11	29710311	3.203772686	11_29710311	0.0006255
11	41368220	3.203772686	11_41368220	0.0006255
11	43957463	3.203772686	11_43957463	0.0006255
11	75854874	3.203286937	11_75854874	0.0006262
11	11508760	3.203078925	11_11508760	0.0006265
11	11509972	3.203078925	11_11509972	0.0006265
11	11510652	3.203078925	11_11510652	0.0006265
11	29636891	3.202663199	11_29636891	0.0006271
11	29637220	3.202663199	11_29637220	0.0006271
11	25565495	3.202524712	11_25565495	0.0006273
11	12609298	3.202178689	11_12609298	0.0006278
11	76249773	3.202040356	11_76249773	0.000628
11	10519963	3.201902068	11_10519963	0.0006282
11	10550894	3.201902068	11_10550894	0.0006282
11	12092612	3.201763824	11_12092612	0.0006284
11	12092716	3.201763824	11_12092716	0.0006284
11	12092884	3.201763824	11_12092884	0.0006284
11	12092948	3.201763824	11_12092948	0.0006284
11	6269613	3.20155654	11_6269613	0.0006287
11	14830216	3.201349355	11_14830216	0.000629
11	5171132	3.201004266	11_5171132	0.0006295
11	10523003	3.200314909	11_10523003	0.0006305
11	45612242	3.200108315	11_45612242	0.0006308
11	21139154	3.199970641	11_21139154	0.000631
11	5236275	3.19983301	11_5236275	0.0006312
11	12775845	3.198664904	11_12775845	0.0006329
11	45510433	3.198664904	11_45510433	0.0006329
11	6112834	3.198184831	11_6112834	0.0006336
11	11514841	3.198184831	11_11514841	0.0006336
11	21135219	3.198047765	11_21135219	0.0006338
11	11971960	3.197773762	11_11971960	0.0006342
11	3621466	3.197226275	11_3621466	0.000635
11	78352126	3.197157887	11_78352126	0.0006351
11	6424077	3.197089511	11_6424077	0.0006352
11	75916048	3.197021145	11_75916048	0.0006353
11	39381153	3.19695279	11_39381153	0.0006354
11	67573154	3.196884445	11_67573154	0.0006355
11	7823098	3.196747789	11_7823098	0.0006357
11	8688125	3.19606515	11_8688125	0.0006367
